25,0.000016,0.000017
25,0.000015,0.000016
25,0.000015,0.000017
25,0.000016,0.000016
25,0.000011,0.000012
25,0.000012,0.000011
25,0.000011,0.000012
25,0.000011,0.000012
25,0.000011,0.000012
25,0.000012,0.000016
25,0.000012,0.000012
25,0.000012,0.000012
25,0.000011,0.000013
25,0.000011,0.000011
25,0.000011,0.000012
50,0.000017,0.000014
50,0.000013,0.000012
50,0.000012,0.000012
50,0.000013,0.000014
50,0.000013,0.000013
50,0.000013,0.000013
50,0.000013,0.000013
50,0.000013,0.000013
50,0.000014,0.000013
50,0.000013,0.000014
50,0.000013,0.000014
50,0.000013,0.000014
50,0.000013,0.000014
50,0.000013,0.000014
50,0.000013,0.000012
75,0.000015,0.000015
75,0.000014,0.000014
75,0.000014,0.000015
75,0.000016,0.000015
75,0.000014,0.000015
75,0.000016,0.000015
75,0.000015,0.000016
75,0.000015,0.000016
75,0.000015,0.000015
75,0.000015,0.000015
75,0.000015,0.000015
75,0.000014,0.000014
75,0.000014,0.000014
75,0.000015,0.000015
75,0.000015,0.000015
100,0.000018,0.000017
100,0.000016,0.000017
100,0.000015,0.000015
100,0.000016,0.000016
100,0.000022,0.000017
100,0.000028,0.000015
100,0.000016,0.000016
100,0.000016,0.000016
100,0.000016,0.000016
100,0.000016,0.000017
100,0.000016,0.000016
100,0.000016,0.000016
100,0.000016,0.000016
100,0.000015,0.000014
100,0.000017,0.000016
125,0.000018,0.000018
125,0.000022,0.000017
125,0.000018,0.000017
125,0.000018,0.000017
125,0.000018,0.000017
125,0.000018,0.000018
125,0.000018,0.000017
125,0.000017,0.000015
125,0.000018,0.000018
125,0.000017,0.000016
125,0.000018,0.000017
125,0.000017,0.000016
125,0.000018,0.000017
125,0.000017,0.000018
125,0.000018,0.000018
150,0.000020,0.000019
150,0.000020,0.000018
150,0.000024,0.000017
150,0.000020,0.000019
150,0.000020,0.000019
150,0.000019,0.000018
150,0.000020,0.000019
150,0.000019,0.000036
150,0.000025,0.000019
150,0.000018,0.000017
150,0.000023,0.000017
150,0.000036,0.000019
150,0.000019,0.000019
150,0.000019,0.000019
150,0.000019,0.000020
175,0.000021,0.000020
175,0.000021,0.000020
175,0.000020,0.000019
175,0.000021,0.000020
175,0.000020,0.000019
175,0.000021,0.000021
175,0.000021,0.000018
175,0.000037,0.000021
175,0.000021,0.000021
175,0.000022,0.000021
175,0.000021,0.000021
175,0.000021,0.000019
175,0.000021,0.000020
175,0.000021,0.000020
175,0.000021,0.000020
200,0.000022,0.000021
200,0.000035,0.000022
200,0.000023,0.000023
200,0.000023,0.000022
200,0.000022,0.000021
200,0.000023,0.000021
200,0.000037,0.000022
200,0.000022,0.000022
200,0.000023,0.000022
200,0.000023,0.000022
200,0.000023,0.000022
200,0.000022,0.000020
200,0.000023,0.000021
200,0.000023,0.000022
200,0.000028,0.000020
225,0.000025,0.000036
225,0.000025,0.000022
225,0.000025,0.000023
225,0.000024,0.000023
225,0.000025,0.000024
225,0.000024,0.000023
225,0.000024,0.000024
225,0.000024,0.000023
225,0.000025,0.000023
225,0.000026,0.000024
225,0.000025,0.000022
225,0.000025,0.000023
225,0.000024,0.000022
225,0.000023,0.000020
225,0.000025,0.000023
250,0.000027,0.000025
250,0.000026,0.000025
250,0.000027,0.000024
250,0.000026,0.000025
250,0.000026,0.000025
250,0.000026,0.000025
250,0.000027,0.000025
250,0.000027,0.000027
250,0.000026,0.000024
250,0.000027,0.000024
250,0.000026,0.000024
250,0.000026,0.000022
250,0.000027,0.000024
250,0.000027,0.000024
250,0.000027,0.000025
275,0.000033,0.000037
275,0.000033,0.000026
275,0.000031,0.000026
275,0.000031,0.000026
275,0.000064,0.000027
275,0.000032,0.000026
275,0.000031,0.000026
275,0.000031,0.000024
275,0.000031,0.000027
275,0.000031,0.000026
275,0.000030,0.000026
275,0.000031,0.000027
275,0.000031,0.000026
275,0.000033,0.000027
275,0.000047,0.000024
300,0.000034,0.000028
300,0.000034,0.000033
300,0.000066,0.000027
300,0.000033,0.000027
300,0.000033,0.000028
300,0.000033,0.000028
300,0.000033,0.000028
300,0.000049,0.000028
300,0.000033,0.000028
300,0.000033,0.000028
300,0.000041,0.000029
300,0.000033,0.000029
300,0.000049,0.000028
